Club,Ball,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Max Height - Dist.,Max Height - Height,Max Height - Side,Last data Point - Length,Last data Point - Side,Last data Point - Height,Last data Point - Time,Carry Flat - Length,Carry Flat - Side,Carry Flat - Land. Angle,Carry Flat - Ball Speed,Carry Flat - Time,Total,Side Total,Dynamic Lie,Impact Offset,Impact Height,Curve
,,[mph],[deg],[deg],[in],[deg],[deg],[deg],[deg],[deg],[mph],[],[deg],[deg],[rpm],[deg],[ft],[ft],[ft],[yds],[yds],[yds],[s],[yds],[yds],[deg],[mph],[s],[yds],[yds],[deg],[mm],[mm],[ft]
Driver,Premium,82.0083214,,,,59.663,-16.929,37.92,-16.366,,102.3358089,1.2479,29.473,-15.833,3340,,287.0018526,112.0636885,-73.03116424,4.70911245,-1.301616028,2.666528617,0.110177,147.0324052,-40.64029843,52.24521196,60.3555609,6.140411,156.7209135,-43.31823779,,,,
Driver,Premium,82.95678239,-2.7,-17.7,2.283464567,59.149,-19.565,37.298,-17.047,0.653,102.5639764,1.2364,29.056,-16.967,8920,0.827,258.8218278,111.2199745,-68.12174952,4.835518154,-1.434927068,2.722763453,0.113377,127.8293102,-36.95711488,56.31585043,58.66329672,5.97577,127.4111114,-36.83748567,,,,1.085223148
Driver,Premium,79.31728704,,,,,,,,,101.0967699,1.2746,29.718,-16.25,3400,,281.0391353,110.4924862,-74.49762431,4.372275176,-1.260505964,2.500276825,0.1037,144.0417613,-41.52654896,52.33868429,59.99692611,6.08347,153.5366636,-44.26388372,,,,
Driver,Premium,,,,,,,,,,97.00586077,,25.082,5.915,3360,,260.8258205,82.78102532,24.85695798,2.785118674,0.279895632,1.303056563,0.065515,138.7356684,13.94249661,45.66480769,55.77662713,5.444872,151.9100761,15.26648295,,,,
Driver,Premium,,,,,,,,,,105.1749284,,28.891,3.925,3200,,300.7615457,115.4029237,18.3386253,5.578751213,0.368353573,3.085148875,0.126591,153.9934411,10.1678731,51.9706115,61.12725119,6.264759,164.1467561,10.83827577,,,,
Driver,Premium,80.7690587,,,,63.044,15.017,,,,103.9177702,1.2866,29.591,19.84,3360,,293.6153712,116.2330214,91.81698576,4.472680815,1.523084922,2.546014046,0.103071,149.563041,50.93080012,52.85896417,61.04626226,6.246491,158.8444418,54.0914016,,,,
Driver,Premium,80.33732999,-5.3,19.3,4.330708661,65.206,16.866,38.515,21.174,1.874,102.2751879,1.2731,29.728,20.638,8900,1.594,257.5984965,113.0380208,84.40311166,4.272994641,1.51495742,2.469009413,0.100851,126.794755,46.79782707,56.8460854,59.03820439,5.998688,126.1957979,46.57342631,,,,6.778636902
Driver,Premium,54.40005369,3.6,-2,-2.755905512,66.457,-1.089,7.825,-1.816,0.341,58.39365605,1.0734,4.875,-1.986,1720,,26.21848596,1.158215685,-0.934585035,5.823509667,-0.20778787,0.342147484,0.20745,17.2257285,-0.614628915,5.374364377,54.04540873,0.630022,52.29572688,-1.865956837,61.08100932,-23.4813637,-17.98801146,
Driver,Premium,81.00617394,-3.5,1.9,3.149606299,60.522,-0.279,32.584,-1.303,-3.203,101.424481,1.2521,25.346,-0.631,7301.27,-3.524,259.4144826,95.1971385,-7.764156358,2.878011625,-0.031640594,1.372807973,0.065145,131.74986,-5.597713954,51.77780435,55.77614074,5.702603,135.4579179,-5.813989732,,,,-12.44324752
Driver,Premium,80.94353973,-2.9,1.5,2.755905512,58.973,-0.398,34.235,4.207,2.707,98.66275948,1.2189,26.32,3.55,7754.95,1.951,248.3016737,93.14682461,16.74344541,5.82945835,0.359368902,2.920819828,0.138987,126.4680444,9.90498407,52.00314668,55.32362756,5.602796,129.3979524,10.15898039,,,,6.237561894
Driver,Premium,82.85612026,-4.9,0.9,4.37007874,60.393,-1.929,30.555,-1.474,-2.374,106.1130995,1.2807,23.829,-0.907,7090.41,-2.825,277.2623598,98.99397067,-8.915995835,3.222489641,-0.054349385,1.436089906,0.068942,139.8072203,-6.007253168,51.75575095,56.50708483,5.869724,143.9006711,-6.23839442,,,,-11.38640842
Driver,Premium,81.43566571,-4.5,0.9,3.858267717,63.065,-1.503,29.568,-0.856,-1.756,102.8977273,1.2635,23.715,-0.468,7780,-2.053,263.1924597,91.84062506,-5.382246612,5.842665497,-0.05822156,2.606273348,0.130517,133.8698666,-3.730015019,50.73918607,55.12491413,5.660521,137.4436606,-3.86445566,,,,-7.910578046
Driver,Premium,81.57211883,-6.6,1.8,5.196850394,60.27,-2.417,33.099,0.956,-0.933,103.4296707,1.2679,25.293,1.136,7997.38,-0.916,264.7787129,99.10502771,3.580486054,5.782192577,0.116404594,2.775217896,0.130237,133.4174259,1.582204528,52.68618629,56.39572611,5.802591,135.7719039,1.60045493,66.11443048,-4.766587835,3.215187328,-3.189019423
Driver,Premium,79.73112026,,,,61.141,-1.838,,,,98.49342341,1.2353,25.874,2.485,3330,,268.4863784,88.8020665,11.49487575,2.737770884,0.124204353,1.327839838,0.063841,141.7817212,6.432206241,47.02432969,56.71307711,5.608934,154.6214808,7.014707152,,,,
Driver,Premium,80.6460272,-4.5,2.3,4.133858268,62.357,-0.096,31.489,-1.624,-3.924,101.2643164,1.2557,24.328,-0.633,7231.01,-4.43,258.7404526,90.86583322,-9.441975576,3.244081264,-0.042820718,1.478049325,0.073049,132.1476879,-6.854787387,50.56427731,55.02909017,5.617269,136.3965861,-7.16301014,,,,-16.18921576
Driver,Premium,80.10245168,-5.1,0.7,4.488188976,62.109,-2.018,28.717,-0.089,-0.789,102.4228257,1.2787,23.097,-0.036,7600,-1.003,261.7956647,88.54409726,-1.160922685,5.841222433,0.005518809,2.528739328,0.130412,133.7246695,-1.022111824,49.83805381,54.58153054,5.590405,137.8287361,-1.073449941,,,,-2.814277184
Driver,Premium,79.28149606,-4.1,1.5,3.700787402,59.32,-1.007,32.47,1.04,-0.46,100.0982015,1.2626,25.717,1.04,8740,-1.396,251.2102302,93.60208755,2.61598295,5.727620443,0.110805759,2.79830101,0.133873,127.5330749,0.915837804,52.11056903,55.30479898,5.626119,129.1583021,0.917558505,,,,-4.197099623
Driver,Premium,79.33741947,-6,1.4,4.488188976,65.13,-1.851,32.793,1.075,-0.409,100.0655422,1.2613,24.076,1.117,8631.91,-0.748,250.956693,87.43912404,3.889706,3.376998043,0.070378389,1.522000954,0.0769,128.3987455,1.84716115,50.32025161,54.22002858,5.507652,130.8849612,1.874287705,65.20604654,-13.90511744,8.731634014,-1.967843706
Driver,Premium,94.96465641,-1.1,6.9,1.57480315,53.431,6.017,55.504,-25.183,-32.083,71.32180565,0.751,46.418,-15.49,7030,-16.011,149.0714606,86.86043822,-44.57495542,2.273533306,-0.631610482,2.38440491,0.096564,72.29590515,-28.99989774,61.08304536,53.38411717,4.898426,72.03851556,-28.89058781,,,,-30.77972407
Driver,Premium,95.7900859,-3.1,0.1,4.291338583,46.219,-2.813,13.27,3.369,3.269,138.5918486,1.4468,11.48,3.137,3610,4.094,431.50664,84.56034153,31.82745418,5.775026888,0.305325249,1.19297587,0.088246,214.4311374,18.90585194,40.0903562,57.63575445,6.322217,232.052219,21.00943098,,,,21.5663107
Driver,Premium,93.41445956,-1.3,-5.1,1.850393701,49.382,-6.44,19.109,-0.52,4.58,127.9675197,1.3699,16.97,-0.976,4250,14.729,379.8705574,102.4360284,26.57853085,5.620610115,-0.082227384,1.738733521,0.095577,190.048982,23.12355479,46.4639099,58.4770802,6.4304,202.2155772,25.80336602,,,,79.00009558
Driver,Premium,97.78990694,-2.5,1.7,3.228346457,50.847,-0.289,21.06,4.956,3.256,127.9487294,1.3084,18.799,4.507,5030,3.571,375.4733929,120.0119021,37.58288219,5.422065677,0.441770028,1.878581833,0.093319,183.8953998,21.63320087,51.64741648,60.56762458,6.732856,191.4593001,22.68284965,,,,21.64793861
Driver,Premium,93.91105941,-0.5,-4.5,0.787401575,46.256,-5.148,19.942,-1.387,3.113,127.4252863,1.3569,16.558,-1.885,4333.05,4.241,381.0298599,103.4533352,-2.676548658,4.633066197,-0.154039612,1.395491321,0.078718,189.5385598,1.254861891,47.199641,58.48087322,6.477978,201.0835113,1.651296984,,,,22.46591084
Driver,Premium,96.41642806,0.5,-1.1,-0.551181102,49.983,-0.847,14.226,5.185,6.285,121.7799302,1.2631,11.543,4.02,3580.43,15.948,338.796155,56.15532817,46.77953459,4.66978038,0.33104414,0.961228768,0.081046,175.9257505,32.52122945,32.69051515,55.44583628,5.191379,198.2090412,39.10721006,,,,60.96166664
Driver,Premium,98.97772011,-0.5,-5.5,0.826771654,48.879,-6.207,11.219,-9.72,-4.22,131.6372137,1.33,9.809,-9.208,2730,-5.731,373.7116486,50.52859412,-67.43754299,5.652089109,-0.911329126,0.983576395,0.090256,196.1384243,-38.55039534,27.74211815,59.90706262,5.109147,226.4930993,-45.63984766,,,,-21.83986222
Driver,Premium,99.23496779,1.5,-5.9,-1.929133858,49.824,-4.731,18.213,-4.141,1.759,139.994184,1.4107,16.348,-4.27,3650,4.285,445.6992162,121.0798808,-21.01140434,5.554741088,-0.419353583,1.650735419,0.085877,219.1856916,-7.552374481,48.10818725,61.83260837,7.062551,231.6545276,-7.618772988,,,,26.33615333
Driver,Premium,101.3466356,-1.1,-2.7,1.653543307,48.395,-3.92,18.82,0.85,3.55,138.5582946,1.3672,16.726,0.456,4480,5.222,426.050071,127.3413593,18.24248589,5.51720493,0.048727708,1.687935423,0.086495,206.5125874,13.02137403,51.07888486,61.95883198,7.084859,215.4417855,13.88872566,,,,34.14203226
Driver,Premium,100.9238547,0.3,-1.3,-0.393700787,48,-1.156,19.326,-6.335,-5.035,136.3379116,1.3509,17.268,-5.516,4200,-7.319,420.612976,123.9364453,-60.15836272,5.596142863,-0.569221133,1.767067549,0.08942,205.6052525,-35.89472109,50.15225875,61.63466719,7.003091,215.5942973,-38.10770429,,,,-48.80543228
Driver,Premium,96.418665,1.1,-6.1,-1.456692913,47.465,-5.189,19.533,-5.025,1.075,137.7288386,1.4284,17.505,-5.017,3930,2.41,432.2225215,127.3739125,-30.56204646,5.641819231,-0.505786132,1.805107747,0.089319,211.3484169,-13.89633103,50.17660277,62.39720985,7.112054,221.8290441,-14.42256943,,,,13.7988319
Driver,Premium,100.1342162,0.8,-5.6,-1.141732283,47.112,-5.346,21.304,2.928,8.592,135.7303597,1.3555,18.148,1.545,4620,7.711,411.3385809,130.2679929,31.96112109,5.575263891,0.157237,1.859506863,0.090022,199.6074033,21.70903631,52.0870676,62.36386197,7.058819,207.599521,22.96031107,,,,49.05371866
Driver,Premium,100.8008232,-0.7,-5.5,0.94488189,47.475,-6.389,20.951,-1.401,4.099,137.5644238,1.3647,18.82,-1.852,4890,5.305,414.7311584,140.0986065,3.094274285,5.485141579,-0.171492962,1.904318417,0.08776,199.1296673,5.32641263,54.07249696,63.88097724,7.22052,205.3953403,5.692999238,,,,35.27032285
Driver,Premium,100.317645,0.7,-3.7,-0.94488189,47.87,-3.11,16.117,-6.879,-3.179,139.3971457,1.3895,14.363,-6.333,3440,-4.323,442.9303067,103.5691845,-59.57052978,5.501139112,-0.627118788,1.426147475,0.084516,220.2743004,-33.55296958,44.0610501,59.99650372,6.733673,236.0495821,-36.4415408,,,,-28.00201944
Driver,Premium,98.05610236,-0.4,-0.8,0.62992126,45.755,-1.85,58.481,-24.221,-23.27,75.74758411,0.7725,49.354,-16.744,7460,-10.746,160.8932425,104.0445696,-46.76106547,1.847157487,-0.558582931,2.155794101,0.078059,72.31921203,-29.37378379,65.54972502,57.47493711,5.294138,70.31574981,-28.52782904,48.49336777,-14.11598525,5.951270757,-27.26852685
Driver,Premium,95.38743737,-0.6,0,0.866141732,41.788,-1.262,40.48,0.434,0.511,107.8149606,1.1303,34.724,0.43,6153.84,0.506,281.4219818,146.8949396,2.487323046,4.251455276,0.026417152,2.98094764,0.100611,131.0795493,1.5744292,62.29813412,66.16090824,6.634474,130.7835609,1.570389299,52.64000929,7.541397149,13.22808161,1.772172246
Driver,Premium,97.45660344,0.2,1,-0.157480315,42.739,0.844,15.306,-1.072,-2.119,140.8392985,1.4452,13.333,-0.644,2790,-0.661,447.0248485,88.28003289,-7.231882197,5.452862792,-0.073061365,1.302553375,0.082419,228.0564298,-4.214429829,38.4303455,60.76565536,6.366655,250.0489484,-4.723748985,,,,-4.953957584
Driver,Premium,97.52147459,3,0.6,-3.779527559,45.075,3.151,17.381,1.273,0.686,142.6536775,1.4628,15.545,1.333,2600,2.444,462.703004,103.9086886,14.6740195,5.71412199,0.119676214,1.599717076,0.086179,236.4610836,9.441879822,41.28825889,62.86007384,6.707415,256.7690382,10.58758243,50.14891282,2.764270579,9.455555118,11.82865291
Driver,Premium,98.29098067,0.9,-2.1,-1.062992126,50.799,-1.541,20.957,4.253,6.353,132.57449,1.3488,18.887,3.522,4500,9.596,399.5625053,126.808949,48.44357091,5.552969156,0.351247039,1.929756728,0.092206,195.3337991,31.39618822,51.56714512,61.89476019,6.947862,203.8350614,33.2573751,,,,58.47960491
Driver,Premium,97.46331424,1.8,-7.6,-2.440944882,49.499,-6.503,21.897,3.695,11.397,127.981165,1.3131,18.807,1.814,4540,12.158,378.9743539,115.7569879,40.34488394,5.395701404,0.18311069,1.864146444,0.092745,187.5083872,28.64283613,49.91038411,60.1475889,6.667729,196.9645509,30.79440824,,,,68.28769901
Driver,Premium,95.70060845,-2.7,-0.3,3.42519685,54.552,-2.368,21.968,3.112,3.412,119.7760827,1.2516,19.605,2.799,4790,3.861,344.9398451,106.7157055,23.81408914,5.529369534,0.269754715,1.998615126,0.102241,172.3108276,14.65406742,49.58384828,58.5640552,6.361557,181.433036,15.6337057,,,,18.75818485
Driver,Premium,98.74060487,-1.3,-0.9,1.88976378,46.76,-2.24,15.859,2.952,3.852,139.3785791,1.4115,13.935,2.654,3840,6.532,437.273391,104.93303,35.71392759,5.752005487,0.257700513,1.450840269,0.088331,215.3816156,22.80522901,45.30722891,59.43741044,6.750335,229.3758462,24.95022721,,,,38.59109304
Driver,Premium,99.12312097,-1.3,1.3,1.850393701,46.115,-0.026,26.025,-3.14,-4.44,125.0932802,1.262,23.459,-2.468,5860,-6.669,353.2260985,138.6262005,-32.08553512,5.487575286,-0.267579148,2.42472245,0.100071,170.0657363,-20.68237658,56.46019398,63.71092694,6.894833,173.378312,-21.19420536,,,,-40.18283856
Driver,Premium,97.59976736,0.9,2.1,-1.141732283,49.445,2.934,20.803,10.014,7.914,131.2831067,1.3451,18.768,8.965,4540,12.396,392.4989075,122.1324026,90.19013768,5.546149883,0.895042797,1.913553742,0.092936,192.8499859,54.60842622,50.77296244,61.13764467,6.834849,201.7972096,57.80671871,,,,75.35785862
Driver,Premium,96.0920723,0,-4.6,-0.275590551,41.833,-4.946,18.988,3.068,7.725,136.2043665,1.4174,16.228,1.949,4040,13.21,418.9616176,113.0189525,47.4156174,5.581674434,0.199281702,1.648054959,0.088723,206.8170996,33.59541725,47.51314479,60.22383762,6.799455,218.8511196,36.64133248,51.80385388,0.152568573,4.432097736,79.9067172
Driver,Premium,63.89808518,-3.8,4.4,3.385826772,59.592,1.631,25.261,4.743,0.346,86.33477989,1.3511,19.441,4.715,4980,0.286,198.4331551,47.21173411,15.85485952,5.58137343,0.453549035,1.963230215,0.143458,109.0727864,9.046241583,36.89777962,49.28985833,4.253832,123.3557633,10.25031432,61.29778263,-2.803554205,13.75022673,0.242391473
Driver,Premium,65.56012885,-3.6,4.2,3.188976378,59.813,1.628,23.071,1.812,-2.433,89.5365068,1.3657,17.697,2.476,4790,-4.685,208.4668603,45.6887183,4.607789663,5.563474431,0.218652306,1.772281907,0.136286,114.172013,1.2949746,35.26336266,49.77499406,4.266247,130.0451231,1.098404645,57.56412454,-3.530375047,8.69189945,-10.91475356
Driver,Premium,70.64468504,-3.3,4.7,3.307086614,57.464,2.497,18.918,0.693,-4.007,100.6654885,1.4249,16.025,1.446,5060,-7.507,253.7051524,55.60021698,-3.093913075,5.662603957,0.112492538,1.640322531,0.122203,134.4983336,-4.411460516,37.59903512,51.26566484,4.801122,148.9931651,-5.520695547,,,,-23.40679705
Driver,Premium,77.88341088,-4.2,3.8,3.858267717,56.945,0.604,20.216,0.166,-3.729,110.6422244,1.4206,15.576,1.134,5150,-6.243,298.0118349,69.9920693,-5.125505434,5.703440728,0.080473067,1.614413267,0.111677,153.4877097,-5.543058421,41.35168272,53.09736208,5.394362,166.0257899,-6.487582299,59.73669945,-12.7186127,9.499879512,-25.73288056
Driver,Premium,73.22387258,-3.4,4.4,3.11023622,58.14,1.795,23.206,1.843,-2.521,103.351378,1.4114,18.219,2.481,5140,-2.991,270.7556226,69.64342047,6.878712266,5.468213493,0.222810705,1.818253574,0.116324,141.4503981,2.517298468,42.36650095,52.72568851,5.241828,153.20169,2.526400644,60.78675299,-13.5933201,11.60310213,-10.82162627
Driver,Premium,82.92322835,-2.6,2.4,2.637795276,51.155,-0.233,14.533,5.798,3.401,120.2066929,1.4496,12.206,5.554,2830,19.021,320.9945348,49.30645599,50.90127607,5.556313731,0.532673642,1.202017672,0.098039,172.9181257,35.97685126,28.54191157,58.57359535,4.807932,201.458942,45.23741781,,,,58.31551768
Driver,Premium,84.70382963,-3.3,2.1,3.267716535,59.618,0.058,19.266,0.007,-2.093,117.4787491,1.3869,16.176,0.619,5570,-4.087,326.3271512,86.06395486,-6.051508156,5.629458024,0.026147559,1.665234756,0.104143,164.3732253,-5.263434429,45.63677518,55.04247028,5.885565,174.0375756,-5.822391896,,,,-21.11400808
Driver,Premium,86.42403364,-3.7,1.1,3.346456693,59.704,-1.041,19.37,0.151,-0.949,121.1931818,1.4023,16.24,0.595,5750,-1.892,340.6369217,93.90679977,-2.327871717,5.691939321,0.026272935,1.69453513,0.102135,169.7606162,-2.238627477,47.40200081,56.13240755,6.110396,178.2490438,-2.452172615,,,,-12.00370921
Driver,Premium,84.2206514,-4,3,3.267716535,62.373,0.429,26.247,2.654,-0.369,108.9956156,1.2942,20.118,2.897,6620,0.211,289.0873206,89.20281857,13.39536869,5.582713981,0.265132446,2.079687848,0.114254,146.7415603,7.242086098,48.42462835,54.98314723,5.752724,153.0761493,7.561978861,64.70138013,-26.01671864,16.29379183,-0.523635457
Driver,Premium,84.99239442,-4.8,1.6,4.37007874,53.002,-2.493,19.836,2.54,0.934,120.2002058,1.4143,17.047,2.535,3331.29,0.846,357.330903,85.95759405,16.31352035,5.664550565,0.243196222,1.748352568,0.102466,184.5312458,9.148072445,41.8134265,57.68068193,5.995235,201.194579,10.06327996,64.54006327,-21.72962431,9.079588655,2.962202249
Driver,Premium,86.35692555,-2.9,2.7,2.677165354,62.166,1.085,21.667,1.126,-1.574,121.4828651,1.4068,18.126,1.38,6400,-3.229,337.5255404,104.5126635,0.529642613,5.607123998,0.128570037,1.876323642,0.101534,166.908655,-1.486977457,50.37347226,57.58845047,6.283141,172.9805326,-1.657135154,66.79470725,-21.39764158,10.38147874,-16.51825103
Driver,Premium,87.49552613,-4.2,3.4,3.582677165,58.901,0.424,22.574,3.05,-0.404,122.397772,1.3989,17.333,3.195,6360,-0.616,341.3013398,102.499502,16.31230889,5.637990698,0.30526235,1.80064759,0.100851,168.7138978,8.114767872,49.79371278,57.26865896,6.267905,175.1777512,8.401552359,65.31800621,-19.09541563,4.307586279,-3.87037824
Driver,Premium,87.41499642,-2.1,1.9,1.929133858,59.544,0.518,24.12,2.338,0.438,120.9788833,1.384,18.543,2.309,6692.41,-2.06,333.8763219,105.7701652,7.564862024,5.459459337,0.205333054,1.871543719,0.099509,164.9143021,2.829428049,50.91483724,57.73142481,6.285774,170.246574,2.857120883,64.16100266,-23.65102571,-1.057052517,-11.44824462
Driver,Premium,97.80332856,-0.6,1,0.590551181,58.119,0.007,14.719,-0.596,-1.496,137.6641911,1.4076,11.545,-0.03,4360,-6.561,419.9011745,90.80490193,-19.11814115,5.728806228,-0.037747195,1.197976384,0.088262,205.8696626,-14.0446945,43.31046705,56.97611834,6.420363,219.5930128,-15.66850014,58.86133493,-24.28947623,21.74805311,-41.81145182
Driver,Premium,99.20141374,-1,1.2,1.102362205,54.292,-0.195,16.21,1.736,0.619,144.6356031,1.458,13.203,1.714,4320,5.394,453.1622559,114.6874879,28.635308,5.615601676,0.16429324,1.345965237,0.08285,219.0752723,18.38867713,47.89140171,60.19251638,7.001111,230.4511854,19.79527087,60.40046277,-25.486014,17.08852692,35.55278108
Driver,Premium,97.49686829,-1,0.8,0.94488189,57.313,-0.461,14.754,0.997,0.283,144.3819345,1.4809,12.791,1.019,2814.69,4.001,462.4713187,90.03430073,16.63754778,5.653704251,0.098545992,1.29560025,0.083198,234.3771818,11.43821946,38.60505998,60.94345811,6.468414,256.2299065,13.14022657,60.92143855,-24.34023818,14.79529531,21.81966283
Driver,Premium,98.7115247,-1.6,1.8,1.535433071,56.632,0.085,18.226,4.376,2.645,145.0185666,1.4691,14.526,3.627,5370,6.185,437.2260326,130.051952,48.20458701,5.799151625,0.400970545,1.543910495,0.086053,208.3956771,28.65176762,52.24738606,61.94308816,7.170067,215.1660315,29.86691013,62.66410256,-21.02299179,15.19118726,46.60887573
Driver,Premium,98.10307802,0.2,0.8,-0.039370079,54.915,0.38,14.906,-0.337,-1.117,143.7461972,1.4653,12.282,-0.022,3760,-1.582,457.1398037,101.1249832,-5.480286955,5.752399675,-0.015969702,1.27560629,0.085013,223.9125916,-3.929306691,43.99388985,59.16817835,6.769363,239.0579951,-4.37783248,61.67394277,-23.76464184,14.27585488,-11.53003014
Driver,Premium,97.71832498,-2.4,0.8,2.125984252,55.824,-1.425,15.42,0.893,0.168,144.5816929,1.4796,12.355,1.065,4400,2.578,451.7797535,109.9585511,14.34085586,5.603547015,0.087013441,1.256405976,0.082416,218.208451,9.071665651,47.14918739,59.45366625,6.918183,229.9168677,9.785217113,61.59786258,-17.33069563,12.32165981,15.05349884
Driver,Premium,98.01136364,-1.8,0.2,1.535433071,55.652,-1.488,16.395,1.942,1.703,145.0919381,1.4803,13.097,1.79,4770,4.398,447.8114171,118.4239669,25.98535723,5.788041198,0.169235111,1.381669193,0.085193,214.9667221,16.24000109,49.36094912,60.39052156,7.04131,224.5765655,17.27321972,61.10112844,-20.54528151,10.31610875,28.60949347
Driver,Premium,99.61524696,-0.2,1.6,0.354330709,57.572,1.011,14.21,0.244,-1.454,145.33733,1.459,11.836,0.668,3440,-0.46,466.4089673,96.09835752,2.580349427,5.779588798,0.047731694,1.23118294,0.084283,229.9461603,0.956540565,41.92796758,59.31776169,6.694759,247.3446387,0.96717365,61.12410739,-28.21918265,17.63313519,-5.173010016
Driver,Premium,99.18128132,-0.6,2.4,0.62992126,58.138,1.548,16.099,0.42,-2.015,145.9536059,1.4716,13.147,1.035,4310,-2.188,459.6411838,117.3497451,-0.543023462,5.867268586,0.079683764,1.40194334,0.085814,221.5603028,-1.953402093,48.32516791,60.57959245,7.076374,232.6889884,-2.231005942,63.62091213,-21.91756788,11.00337709,-17.86503132
Driver,Premium,98.24176807,-2.3,3.1,2.322834646,55.055,1.553,15.018,0.934,-2.166,145.1176628,1.4772,12.989,1.496,4410,-1.345,454.3179289,115.630314,5.138748575,5.739013444,0.119541844,1.354810393,0.084353,218.9986114,1.541025465,48.26045181,60.23939798,7.025771,229.9651744,1.509452711,60.45364922,-17.63925364,20.68167208,-12.53036943
Driver,Premium,99.49221546,-0.4,0.4,0.511811024,57.3,-0.475,15.071,-0.04,-0.429,147.0501521,1.478,12.215,0.229,4170,-0.952,466.1744285,111.5369798,-2.629332054,5.578193629,0.002686873,1.234449107,0.080574,224.9948683,-2.042964917,46.85429664,59.91654731,7.005915,237.3772921,-2.245137487,61.60784416,-18.16187263,8.327151931,-8.82650856
Driver,Premium,92.33178239,-0.3,-1.9,0.590551181,49.836,-2.449,16.884,0.463,2.363,130.0731478,1.4088,14.946,0.326,2990,9.302,397.4544846,84.13874566,18.40052154,5.637912248,0.024403463,1.514438308,0.093074,205.0762259,15.42446014,39.01617518,59.14742126,6.091736,225.0641937,18.19203574,,,,42.78205381
Driver,Premium,96.82355047,0.4,-4,-0.590551181,53.624,-4.239,25.512,2.697,6.857,121.3775054,1.2536,22.324,1.781,3988.95,9.66,359.9374626,120.3964153,30.97291656,3.900630055,0.123133055,1.612970849,0.072014,179.9008394,22.09821217,51.00517952,61.27486335,6.653488,189.5257262,23.78767274,52.1772292,23.67430404,20.14597369,49.61605559
Driver,Premium,97.78319613,1.7,-5.5,-2.086614173,50.584,-4.317,21.372,-10.304,-4.804,127.5205798,1.3041,19.229,-9.446,4250,-6.516,383.2077167,118.239708,-77.3377553,5.527592089,-0.948275243,1.954230262,0.095608,189.6498945,-44.26947363,50.17445772,60.73230748,6.738163,199.4473957,-46.93167933,,,,-40.21231247
Driver,Premium,97.14566929,0.3,-4.5,-0.472440945,48.359,-4.312,10.796,-4.158,0.342,142.7342072,1.4693,9.661,-3.925,2210,2.499,412.3965086,53.7644543,-26.53997183,5.545086604,-0.406412599,0.948658633,0.08151,218.12905,-12.87498285,26.56460702,64.61238639,5.208349,253.4839133,-14.4247168,,,,6.180747313
Driver,Premium,96.00259485,1.5,2.1,-2.047244094,47.253,3.559,16.731,2.263,0.163,140.5693003,1.4642,15.09,2.406,3110,0.686,452.6303008,106.1407256,18.95318402,5.55076551,0.218592489,1.511343453,0.084818,226.9492599,10.27549732,43.57300492,61.1459731,6.795141,243.956518,11.1275448,,,,2.246446534
Driver,Premium,97.42304939,1.7,2.5,-2.244094488,51.687,4.001,19.567,-0.753,-3.253,126.9620168,1.3032,17.455,-0.166,3660,-6.684,386.7908788,102.7069899,-16.63301077,5.521873809,-0.039902282,1.75400904,0.094775,194.991189,-12.8881007,45.73637797,59.21707805,6.473444,208.8588148,-14.40394597,,,,-36.97303562
Driver,Premium,98.78310666,0.4,-1.6,-0.472440945,47.624,-1.821,19.687,0.935,2.699,133.2990336,1.3494,16.822,0.624,3830,3.798,413.7107769,113.0552634,12.85276403,5.591841638,0.051616112,1.713004414,0.091105,204.9995274,9.212244442,47.64798325,60.43197175,6.79033,217.3400498,10.07657281,53.18426126,11.94100764,15.44947203,20.9441328
Driver,Premium,98.36703651,1.8,0.6,-2.165354331,42.189,2.081,22.097,4.038,3.448,134.7687008,1.3701,19.278,3.61,3830,6.939,420.4040187,130.8559564,42.95194408,5.564860941,0.350132881,1.970178883,0.090991,206.512721,27.07327621,50.87981455,63.0244666,7.106881,216.6431175,28.82980831,51.19272665,4.254085475,9.974144123,42.38629723
Driver,Premium,100.3579098,-1.1,0.9,1.653543307,47.086,-0.142,15.117,2.368,1.468,142.5411596,1.4203,13.301,2.362,3550,2.414,455.2602392,103.4543623,23.5682916,5.620323328,0.219581091,1.348717738,0.084068,224.5518959,13.72448148,44.06619865,59.80814962,6.793404,240.1161117,14.95450913,,,,13.42699485
Driver,Premium,99.7472262,1.6,-1.8,-2.086614173,45.063,-0.783,18.247,-0.195,1.799,140.1776127,1.4053,16.055,-0.344,3070,4.771,452.2189944,111.2852572,8.284552264,5.563688131,-0.038698175,1.615466003,0.085671,226.946393,7.789774712,44.55469596,61.80459803,6.880823,243.2939448,8.8875505,51.62636025,7.192345135,12.99903712,27.45418226
Driver,Premium,96.43656049,1,-1.6,-1.141732283,53.507,-1.414,48.314,-4.119,-2.342,93.81867394,0.9729,38.552,-3.327,9060,-1.649,224.2975911,122.6026574,-13.78410293,3.722572854,-0.226633808,2.99433794,0.10667,105.4976651,-8.247561894,62.20393508,61.36379672,5.963113,102.747272,-8.020591737,58.47580295,24.79608218,21.22760915,-6.389692878
